session_id,target
86,5.953836206283118e-06
87,0.0060631676435181844
88,0.0012457449522794142
89,0.0021113655198552184
90,0.052204113866613625
91,3.4548585700915355e-05
92,5.219743175911194e-06
93,0.046062740624212
94,0.000173991422539289
95,0.09256386156668805
96,3.0548401763555328e-06
97,0.0013206949019813263
98,2.4187097022975714e-05
99,1.923079987456565e-05
100,0.0001858004730406628
101,5.423085753663145e-05
102,0.12504644077078186
103,0.00019787602201968676
104,0.0002796161120691483
105,0.00016759420141688577
106,5.878457723379468e-05
107,0.014435125678208838
108,0.00017618090764530251
109,6.92632528069912e-06
110,1.8944962576080377e-05
111,0.0006126543011603603
112,5.124078700423125e-07
113,0.0005936893687171794
114,2.683113950569474e-06
115,3.814656977077933e-05
116,3.6161983600015924e-05
117,0.00020317724467546988
118,0.006030870398045148
119,0.00027490523840597756
120,0.001120358884611679
121,1.8986126159444153e-05
122,3.071011092710636e-05
123,5.638494861471839e-05
124,0.0002649666721197645
125,0.002092771102569229
126,2.7990519386982096e-06
127,1.2767837388124847e-06
128,5.3887883054374565e-05
129,0.004605008563516834
130,0.005888116500508505
131,0.00023334970528492843
132,0.0033771887746208624
133,0.002736339855264237
134,4.874911826776305e-05
135,2.854805668196103e-06
136,0.00110255521628252
137,6.717381958089808e-05
138,0.004891070335399867
139,7.3831116847367934e-06
140,9.165540568064022e-05
141,4.909377540559351e-07
142,3.748602520733131e-05
143,0.00012986266414692846
144,0.004127210531895324
145,2.148649021804209e-06
146,0.0006911559231277772
147,7.119371476772086e-05
148,0.0037757266865852375
149,0.002785286518699414
150,0.03417830532805851
151,1.585594609401199e-06
152,0.02097884296475036
153,7.752606219702389e-05
154,0.00011964939084539966
155,0.00020741936808785257
156,2.6358308119550908e-05
157,1.897455752560104e-05
158,0.0017023599527547899
159,0.00011730860528640651
160,2.4707456552074276e-05
161,0.006345757157558519
162,7.520345317845209e-05
163,0.0004846935769472102
164,0.0049377592901351615
165,9.148876879370997e-06
166,1.2406788107964454e-05
167,0.012261101634151532
168,0.002785286518699414
169,0.002122840556353495
170,0.0005302280581040319
171,0.003052661746409644
172,0.0008134924455445331
173,0.0003166056760894614
174,0.0009345260951613327
175,0.20507868710893082
176,0.004515681336373547
177,0.014002172447573359
178,9.942958257726652e-06
179,0.00015289087038207973
180,0.0015898209644766102
181,4.089462723972026e-05
182,0.0014026138502331532
183,2.179744834902198e-05
184,0.00013373413091951686
185,0.00011980352788705212
186,0.0007525892888419821
187,4.383464883778796e-06
188,3.594066759501901e-06
189,0.0037934619479760862
190,0.00031702383433908723
191,8.375447868432327e-05
192,3.418252041155555e-05
193,0.005955711203657987
194,0.0008601235012549188
195,6.105000683805449e-05
196,2.2883775660504333e-05
197,0.001113746356828789
198,0.0034038357245375793
199,0.01378499297313644
200,1.768232893097853e-05
201,0.00018796860938275457
202,0.02066130780013553
203,3.479097611260667e-06
204,0.0002468105368247435
205,0.0056193784279072265
206,1.215931227855009e-08
207,0.0008615096560124562
208,0.0011573519832052503
209,2.6988663423137696e-06
210,0.010063341204167759
211,0.0012960870375168336
212,0.011120486114678611
213,1.5239616505438067e-05
214,0.02082745771305517
215,0.001074098437211571
216,0.004881886516123329
217,0.033689835713131354
218,0.0017086049878519058
219,0.0003036147759919643
220,0.0028790263334199724
221,0.003469165637489157
222,4.706304909892663e-05
223,0.036142960578949924
224,0.0012892965546978268
225,0.01473659889945525
226,0.005784126447054182
227,0.0041454904307308416
228,0.0007918733013998615
229,4.8189549916932475e-05
230,0.0019417007434999163
231,9.665710394663172e-05
232,2.2265752802362393e-05
233,2.0575845612323418e-05
234,0.0026242897694642433
235,0.00016762403126425047
236,0.00021097020643767137
237,0.0026369947511019134
238,0.002347570760642791
239,0.00041185916504124677
240,0.005623245735456105
241,0.00010759638018252301
242,6.015173258928499e-08
243,9.856152631658013e-08
244,3.916190797817878e-05
245,0.0004420882521192272
246,8.662421916487757e-05
247,0.08004970745033063
248,0.0007658782075340169
249,4.474177061134526e-05
250,0.0005813171064364098
251,0.032429075491299184
252,3.5174864900668126e-05
253,3.835121744959025e-05
254,0.0005802191797026152
255,0.0018499835073345686
256,2.1363776949581625e-07
257,0.0002186187914868376
258,0.008684515148670505
259,0.004162051995282478
260,0.00101416956963294
261,0.0002265282887387016
262,0.0017869135644153523
263,0.0007374042818114407
264,0.002242076531988574
265,0.0001042917248707463
266,6.277136701291971e-06
267,1.8331048395530074e-09
268,0.0001414980788408153
269,0.0007553722001761382
270,0.00024807053243248973
271,8.178790999009562e-06
272,9.434619810775272e-05
273,1.3017795627446553e-05
274,0.0021401368320226564
275,0.008327061948301911
276,3.05315496776e-06
277,0.0020095484378439294
278,0.013809019274795787
279,7.724238035892735e-06
280,0.0030897088612876033
281,7.813738053436582e-05
282,0.008446909088810272
283,0.00263771740164681
284,0.0001240881843266055
285,1.3634295237100552e-05
286,4.969808221271601e-07
287,0.002627655255795091
288,4.104691093840585e-06
289,0.0008216308699698563
290,1.699211368849171e-05
291,0.001767917282761459
292,0.0012624828498558115
293,0.006104927699756611
294,0.00039585823582934484
295,2.5164303844511805e-05
296,2.528489658033741e-05
297,0.00010475270499213973
298,7.638836958876953e-05
299,9.769604752674593e-07
300,4.026744943375928e-05
301,1.3670767453011294e-05
302,0.0002515713724044166
303,5.2546900160887996e-05
304,0.012057671919206394
305,0.05932636305506467
306,1.2658224117767267e-05
307,0.0025658821809784603
308,0.0001514979129614699
309,0.0020109183384598643
310,2.297798084118921e-05
311,0.005705343008423397
312,0.015235177284097354
313,0.0003821167134464139
314,2.0936918047541132e-05
315,0.0006185652552111307
316,4.247154616126053e-05
317,0.0027401651693912932
318,3.475276078663773e-05
319,7.569764268828633e-05
320,0.00030544905704523877
321,0.010191607832831892
322,3.634305654730319e-05
323,2.796919820658133e-05
324,0.0034259048854983353
325,0.008477938054779845
326,0.0026884139709713
327,0.0003325981316297271
328,0.0039796111020548594
329,2.4707456552074276e-05
330,3.5235724012719558e-06
331,0.009869503559620706
332,0.0005342374256015307
333,0.25310312379813704
334,2.3661516545631236e-05
335,3.5622423049151034e-05
336,0.00020323902289387744
337,0.012226007133858767
338,0.01674073017370881
339,0.0009449908537765912
340,0.005475861558650915
341,4.63658232657802e-06
342,0.0040221792069677215
343,0.004315358716075761
344,0.012955470911787226
345,0.0015426044620119033
346,7.509758898947911e-05
347,0.5321215019966093
348,8.609521564095334e-06
349,9.479485001466516e-06
350,0.007359800319498968
351,0.0013836473479758129
352,0.06773097294092942
353,0.0428262081449847
354,0.002204527492724207
355,0.010306729279021713
356,0.0004299515095519817
357,0.0005244753252233376
358,5.7431607198077476e-05
359,0.0976001233043395
360,0.00011470786126350872
361,0.0022812152042980638
362,0.0008318840505266539
363,0.0001824336424293364
364,0.00106961541087656
365,3.036629559134825e-06
366,1.85391303964428e-08
367,2.205244728917482e-06
368,0.006114117634893109
369,0.007336585286305887
370,3.642162690710745e-05
371,0.002718855770355882
372,9.642648451682334e-06
373,6.087353167986707e-06
374,1.4557128069996117e-06
375,3.992713998119248e-05
376,0.005262023863719497
377,0.0008767261634451001
378,2.6364706229911926e-05
379,3.2080000004508244e-06
380,6.697942098299868e-05
381,0.0011394637338767333
382,0.006346318986165082
383,3.769578153646545e-05
384,7.377848530282349e-05
385,0.005120788364958963
386,0.0001419444572905311
387,0.0011949298480433083
388,0.0028337573987323155
389,7.775459642417299e-06
390,1.1022954671856007e-05
391,0.00011892884422798774
392,0.0022108344892247693
393,0.00010978141810986837
394,1.1175841548613395e-05
395,3.869978232973197e-05
396,0.0004990464783217837
397,8.486040369071444e-05
398,0.0015531476740929778
399,4.55968686677114e-08
400,0.00026143124999615736
401,5.717916228143982e-07
402,0.00018338182547308966
403,9.524191252514755e-05
404,0.03994504383353784
405,0.000839085190038609
406,0.010737166074407504
407,6.440656981427811e-05
408,1.3388332804334873e-05
409,0.004908759798940502
410,0.000502830749725241
411,1.2451291961341217e-05
412,5.795080979526359e-05
413,0.001676684863935671
414,6.996564075159752e-05
415,7.276443737235914e-07
416,0.000129147931769668
417,0.008635212088015506
418,3.62436482738198e-06
419,1.830907955018553e-05
420,0.0029469505034120033
421,0.0014997937574348168
422,0.002718855770355882
423,6.331507751102337e-05
424,0.00010682221019793812
425,4.51379687127158e-08
426,0.4783887556224071
427,0.00011727939891060759
428,1.2961598328700052e-08
429,0.003344607526896971
430,2.4707456552074276e-05
431,5.143931247485816e-06
432,0.011602366180900606
433,5.165073737277222e-05
434,0.0011853079326598613
435,5.372967640182493e-05
436,0.000321074043970614
437,0.00016621404833475566
438,0.00026243389113162944
439,0.00012225368487842102
440,1.9854524958456193e-07
441,4.580571082284403e-05
442,0.0001221078385613424
443,8.979891699623628e-06
444,4.917765435243799e-05
445,0.000834303559990822
446,0.002417745240563353
447,9.836779781608914e-05
448,0.009326219658337041
449,0.00017907781210815346
450,0.0009442222080257487
451,0.0013532159334185456
452,0.011483833224100319
453,0.0014780797876963628
454,1.02464069378044e-05
455,5.812602471941377e-05
456,7.165934530884895e-05
457,8.132283738249603e-05
458,0.0004542389541813185
459,0.0001429707980829786
460,0.06270615209223761
461,6.697942098299868e-05
462,9.941583180703143e-07
463,7.874783409324143e-07
464,0.00012433215584595577
465,0.005201528243419223
466,7.965136168610842e-05
467,0.0029254751309049608
468,5.501719592164492e-05
469,0.0002962912600311907
470,0.00021825125766002093
471,0.017477652434479782
472,2.816975919535131e-06
473,0.0017086049878519058
474,1.2146672528508207e-06
475,0.017844600454096395
476,4.3924209717956185e-06
477,0.000156152791545862
478,0.0018015950177515628
479,0.5348613750938882
480,0.00037671221961581535
481,0.020973958538430457
482,0.00046142813395745743
483,0.0050507600179716386
484,0.002595418895122782
485,0.01674689733510719
486,0.0002530084861815909
487,0.00014225578302878622
488,2.1427453697460565e-05
489,0.0018403360469356272
490,0.00020205672003508027
491,0.00854940277889883
492,0.0031196962111611566
493,0.0009169407957808751
494,0.00015368275005199803
495,0.00027038288434988965
496,0.036568908408620864
497,0.001286827909008319
498,0.001484857515347403
499,1.356683191214317e-09
500,0.006934936367994124
501,0.0038578119680545736
502,0.045323752839518935
503,0.03252054125378334
504,0.0031608948409105877
505,0.0003963465229885774
506,7.829935912700471e-06
507,0.00291220559115879
508,0.0008062862624838474
509,0.00013982477115533721
510,0.00013800949325227821
511,1.9491943260516764e-07
512,0.0006338314213151312
513,8.784440043831453e-05
514,0.009514551327760998
515,0.00027648970331846666
516,0.007545501980024193
517,0.00020493157254705915
518,1.0779578592449223e-05
519,0.0008369593634849777
520,3.8923664332313674e-05
521,0.07322470106960537
522,0.09397706111359405
523,2.965758409959929e-06
524,0.0021147495473947996
525,0.0014914207713135755
526,6.718626856291966e-05
527,0.0019838819322767127
528,0.00520958411081412
529,0.00015044983839929664
530,2.5288217292988343e-06
531,4.1375083613294114e-05
532,0.00010452371412932043
533,2.1685410775481954e-06
534,0.03692338496751746
535,1.085815856469945e-07
536,0.0016915522507309308
537,0.0009610810896244931
538,0.00727769859630631
539,0.001955362260073266
540,1.995517165654212e-06
541,0.0018845079664366914
542,0.00018119019966795387
543,0.002101449805553742
544,0.014518375426581836
545,0.0008761973241287612
546,5.083043436647474e-05
547,0.002910481530896408
548,2.6673894235646816e-06
549,0.0035057431800337613
550,0.001617640605168516
551,0.01285196471511268
552,0.0011834717256343037
553,3.140797678194072e-06
554,3.0182440362718255e-05
555,4.255187808908706e-06
556,0.017283662520716416
557,0.00023133500679530425
558,0.001448127364795523
559,0.00025693230422070746
560,0.0005012636672297135
561,0.00025425891379300263
562,0.00500198386428019
563,0.0004074758445968242
564,0.0016079174757349368
565,0.003272366131070684
566,0.0005153186145286093
567,1.1613517997834224e-05
568,0.00013245397088399463
569,0.0027816640892632913
570,4.804770955194738e-05
571,0.00010686877791089341
572,0.09044043881622271
573,6.204165469284002e-06
574,9.05107171831523e-06
575,2.6954009442405545e-06
576,0.0017168005448779287
577,0.0002957728776373668
578,3.3678061522267482e-06
579,0.0002537996031596296
580,9.362830823003148e-05
581,0.016085855676951206
582,9.571874259515771e-05
583,5.55629233429744e-05
584,0.048951716600447094
585,0.0001504694278832689
586,0.0004862669242373607
587,0.002649092766619794
588,0.00670760220895779
589,0.057113275692775495
590,3.245924483083427e-06
591,0.00014226641903870914
592,2.148649021804209e-06
593,2.164345556501564e-08
594,5.006172861764485e-06
595,0.0009453338989709777
596,0.0037439085164825293
597,0.0018031946731793516
598,6.221314505230773e-05
599,0.00023612466420128533
600,0.00364188895380405
601,0.0021445331498511416
602,0.0093197979614653
603,6.493360371647718e-05
604,0.00021459832639788483
605,0.007821865237750057
606,0.003874951013560675
607,0.0029113788748889127
608,0.0010281392650130072
609,0.003955502069158011
610,3.5005020127961026e-07
611,9.129928756028333e-05
612,0.02505269944830753
613,3.594066759501901e-06
614,6.024642792639127e-05
615,0.0007350484234081748
616,0.00024111542911669668
617,0.00010472437728667337
618,1.1546465313634514e-05
619,2.9910481558420523e-05
620,0.04042762205477134
621,0.00010506902487784122
622,0.0907275885562327
623,0.001529585359633393
624,5.7431607198077476e-05
625,0.03673474667369098
626,0.005391472543793188
627,6.305290325346443e-06
628,2.1179825767145937e-08
629,0.0012071741554654006
630,3.594066759501901e-06
631,0.00033769681160475
632,0.0019361358854556702
633,0.016162780948838537
634,0.0014434943708337127
635,3.2012134960102916e-06
636,0.00014140180146519994
637,1.0114111115691406e-05
638,0.0026372384246595108
639,8.69627741060621e-05
640,1.2198590971133789e-06
641,0.0014934241662295615
642,0.00013202654151346708
643,0.0364230120670239
644,0.00012263724629055518
645,0.09195287620263194
646,0.0011798919202913563
647,4.663189182014375e-05
648,0.00019264513846817478
649,0.0012090559148700479
650,2.008201233543543e-05
651,0.005894028427026855
652,0.11046506757541091
653,0.0017349145312625122
654,0.0002450199654084206
655,0.01212469970051334
656,0.015094396040331604
657,2.4676716657079884e-05
658,1.2655380359398715e-05
659,0.000693813248064635
660,0.0009412508943214404
661,0.00018490317781228398
662,6.128983418714982e-05
663,0.0001019308278122849
664,0.00026031322271167606
665,0.0001108114930288354
666,0.0028366110834988495
667,0.002595068934765425
668,0.044343542439986436
669,1.0882849591540162e-05
670,5.705908292553883e-06
671,0.009822809319078722
672,0.04152180394804283
673,0.0556513761447658
674,0.007723314747870905
675,0.012224539336874032
676,0.004138812100075241
677,0.0003463386856622772
678,0.01577102786537577
679,0.00010583058727267038
680,0.014640526130116386
681,9.751738570296162e-05
682,5.705908292553883e-06
683,0.00010580881115316977
684,0.04581238781728814
685,3.071011092710636e-05
686,0.0004241501081947203
687,0.0015170643318079167
688,0.039297628737492755
689,0.019992397143501282
690,0.0006611803786756547
691,0.0008723644940772568
692,0.00013373413091951686
693,0.0032089962668692042
694,0.0009817260213743208
695,4.4280914920309113e-05
696,9.591365890029849e-05
697,0.0021353001508412598
698,0.0013750889301548765
699,6.200043702887642e-05
700,0.00022431368686786694
701,0.0005749590637554552
702,0.00028903408550609686
703,0.0002644981658338935
704,0.03664473233229286
705,8.2566459430374e-05
706,4.619053231707652e-05
707,2.3936361201534424e-05
708,0.00014196042972511945
709,0.15074290271914287
710,0.0007132505622675612
711,0.00033453377422982693
712,0.0011540496460238478
713,3.255125335526484e-05
714,0.023465338121589723
715,4.921034911114046e-06
716,0.00033994704384236697
717,0.0022167437054800227
718,0.0003893694259391452
719,7.137976520690935e-05
720,5.04085521049789e-06
721,0.0001486279896905465
722,8.883625781567612e-05
723,0.010068812248765255
724,0.0034492847970972653
725,4.5285119310190024e-06
726,0.00014434633481453152
727,0.007111716039081739
728,0.01356395275749627
729,0.00467904599065351
730,0.005378890374229326
731,5.834923142125017e-05
732,9.19020721644344e-05
733,3.901486321155128e-07
734,0.0005772967585103649
735,0.032873446070728445
736,5.914510627713232e-08
737,7.1854516610007225e-06
738,0.000819989239817664
739,0.00026847891542018166
740,0.0001948696050775023
741,6.64916113276704e-05
742,0.0038453862546263015
743,0.009502429540471884
744,0.00022891072814693633
745,0.00380110931208077
746,0.0023524059002384195
747,0.00019931498136752248
748,1.670716615850196e-05
749,0.010894056274598744
750,0.00013151237545827097
751,3.650241952390226e-06
752,1.2512342685475086e-05
753,1.4339865985959463e-05
754,7.661779875073527e-05
755,1.4373362393240295e-05
756,0.0006317489624712532
757,0.009488674212853595
758,0.0005612311907721119
759,1.6062154972951918e-05
760,4.6943382548938634e-05
761,0.0034889726146755127
762,0.00013735165032691834
763,0.0032503340087236413
764,0.0067939157230172435
765,0.06368902447665534
766,2.265036930507179e-06
767,0.003427046968411407
768,4.385815567712386e-05
769,0.0001310549466945395
770,0.03203582226434603
771,0.005583655794944834
772,0.0013310803644516517
773,8.883625781567612e-05
774,0.001534154755469107
775,5.5122685212057035e-05
776,0.0290223783172904
777,0.09516111724275234
778,0.00027243812627739675
779,1.0243954801678824e-05
780,7.877506722715645e-05
781,0.019054709210312017
782,0.04508565055502926
783,0.011359405001795426
784,0.00010496652758458466
785,2.346700556665645e-05
786,0.007895090894446734
787,2.1381062877700856e-05
788,1.0666932015731652e-05
789,0.0019415493588153443
790,0.0005507571313498853
791,0.0029839450043464906
792,7.156630181666232e-05
793,0.001516189558452258
794,0.004072482316179737
795,0.0003510668753255846
796,1.446081275131799e-06
797,0.001426825551568298
798,5.8848117610919985e-06
799,7.525897338973543e-07
800,0.005298946969076586
801,0.00014221379836063124
802,0.0038518015358058465
803,1.0073293883231147e-05
804,0.00032908857224868437
805,0.0002273721930302239
806,1.6065217794869443e-09
807,8.38477232542656e-06
808,1.1383372817730446e-06
809,0.474940960294281
810,0.0016547355395425377
811,3.5324142278855483e-06
812,0.0019402360308569027
813,0.00029546776901200424
814,0.014710531533062208
815,0.017820863386029163
816,0.00032157722266058656
817,0.006339553478801148
818,0.0001639079319489323
819,0.0006599740167278974
820,0.04477843116629453
821,0.0025591824140455254
822,0.011555871032001182
823,0.11938377782624929
824,9.764737976372674e-05
825,0.002785286518699414
826,2.1689161606635418e-05
827,0.0045554608934886
828,0.0062717349435096326
829,0.0038961387748595285
830,6.878943721480121e-05
831,0.02405340593397252
832,0.0017300919626296214
833,5.1015114359805736e-05
834,1.4520241009094068e-05
835,0.0031125406136682373
836,5.322619747214924e-05
837,9.834939068724688e-05
838,1.5524217792019197e-05
839,0.002000750315586858
840,8.90783343925583e-06
841,0.00029672891057960294
842,0.0009833681966994366
843,0.011176711641933824
844,0.00798908191178822
845,9.670378235110069e-05
846,1.3670767453011294e-05
847,9.326765643257401e-05
848,5.383612783996387e-06
849,4.8598058862569195e-05
850,0.00022551191374477447
851,3.1557894931786403e-06
852,3.5252771603610345e-05
853,0.005452215095099369
854,1.2062239793236917e-05
855,6.300772082426293e-06
856,8.232726192724245e-06
857,3.071011092710636e-05
858,0.0013205749765591898
859,0.007987888954537411
860,0.0005452947300780199
861,0.006306390640510004
862,0.00011817575126115363
863,0.0004189672785735226
864,0.00017580250844010048
865,0.00013775611352360488
866,0.0005945925415896433
867,0.0001837354229359386
868,0.0002502621894029816
869,2.7095141291734677e-06
870,1.2083504595584701e-05
871,1.3964202993075083e-05
872,0.002468610934196018
873,3.7003983973088244e-07
874,0.0001907276810745922
875,0.00201435097382318
876,0.005727563330290801
877,0.0329426494814523
878,8.876093032243764e-05
879,9.68124789058135e-06
880,0.0012816530974435801
881,8.461527838401438e-05
882,0.005450410831192994
883,0.07501809378857795
884,0.011176146430551637
885,0.0006796466255155176
886,6.227373690049301e-05
887,3.022709233423904e-05
888,2.2337987664071794e-06
889,0.0005254498713974281
890,2.7095141291734677e-06
891,1.563533383052804e-05
892,0.001535957715820275
893,3.071011092710636e-05
894,0.00619143084326233
895,0.0010120101568159554
896,0.04814333048736271
897,2.3336630900439166e-05
898,0.03461878947749166
899,0.00012518968137607587
900,0.0012957649456170643
901,0.0006334665363685624
902,0.00020071704736326714
903,0.00014292844127250477
904,0.002648405139081665
905,0.0015849431742771532
906,0.00010021535910491338
907,0.03589454652555511
908,0.0016356812662821063
909,4.9398211877569685e-05
910,0.0001722405398080527
911,2.4643089336852555e-06
912,6.0514900398077634e-05
913,1.1537835099875492e-05
914,0.0005372275881168877
915,0.0021798221698283147
916,0.0004489440055847573
917,7.330766215179994e-05
918,2.623257263788799e-05
919,5.7431607198077476e-05
920,0.026752921355407626
921,0.029656746540524966
922,7.919116739733225e-06
923,0.0009756712957709851
924,5.346699683778822e-06
925,0.00553988722742252
926,2.770957653098837e-06
927,0.0003505434768810336
928,0.0016797319965121136
929,0.004774297189330834
930,0.22305896805651362
931,0.00406853076897306
932,0.001969257213858979
933,0.00041185916504124677
934,0.00039020828794664213
935,2.600750584768015e-06
936,0.00032763301206031555
937,5.5865681968308906e-05
938,0.0035168059728164064
939,0.0011331479866720372
940,0.0008377595930974973
941,4.775511462968437e-07
942,0.0001474065046814951
943,0.0035471975052902903
944,0.00036656217405326894
945,0.02700241874976821
946,0.0001657055217212949
947,4.164013299036512e-06
948,2.413322988104565e-09
949,9.72242962166252e-06
950,8.842924155334437e-05
951,0.0015088589879121144
952,5.8192377246477324e-05
953,0.00016518509175137783
954,0.03382618733676015
955,0.0002451375320991319
956,3.594066759501901e-06
957,2.770957653098837e-06
958,0.0005947542571305016
959,0.21055598186105842
960,2.894952273213554e-06
961,7.589209021886214e-06
962,0.0032786406942876658
963,3.0298364765880738e-06
964,0.018144382592754717
965,0.00018161448593269697
966,0.003274674637037429
967,1.7500734547608052e-06
968,0.0003281920871821672
969,1.0733684526752125e-07
970,0.0003029103065103215
971,0.001462930916835113
972,4.466446667889374e-05
973,0.00122679806470441
974,0.0001663088468443511
975,0.0003601240033186255
976,0.00015072041456610854
977,0.0009172847540443479
978,0.0003480038958451509
979,0.014270040644823376
980,1.9897169196140517e-07
981,1.6151359547314165e-06
982,0.00020078390001477693
983,0.0018648709911123296
984,4.237265290992051e-05
985,0.01855569084674883
986,0.0021838548496463796
987,0.0036616594236007277
988,0.0003659259154599433
989,0.001765127663618627
990,1.9515663003841818e-06
991,0.0022232388451759685
992,0.0001789212244518557
993,2.446812476741612e-05
994,2.6397666547069588e-06
995,1.3412430350257987e-05
996,8.07850999847745e-07
997,0.0444287991699509
998,0.005949371172448713
999,0.004362741561547613
1000,0.018872061781892758
1001,4.07783804364391e-05
1002,0.06867166686464547
1003,5.1195996300675e-06
1004,2.583475098511123e-05
1005,0.0001296018256665406
1006,0.001801315541269002
1007,4.07231428317227e-06
1008,0.07078449831425646
1009,0.013137061347362792
1010,2.6358308119550908e-05
1011,0.0016339785283107939
1012,8.684750490238625e-05
1013,0.00034187762992303803
1014,0.00023576733456062322
1015,0.00013350639648065384
1016,0.0014522432535541026
1017,0.0014280574297342815
1018,1.0482551915560396e-05
1019,1.5471767507839755e-05
1020,0.0004156318587399289
1021,4.1612539210377256e-05
1022,0.001509273241628439
1023,2.1785026281421065e-06
1024,3.108877512238343e-06
1025,0.018942006243059514
1026,0.002188573232429955
1027,1.4484204245708061e-05
1028,0.00013521713974906595
1029,3.3770350747236604e-05
1030,0.14420614061840462
1031,2.3801059969296528e-05
1032,0.004563900738499353
1033,1.6830587726046345e-07
1034,0.0024755672848158668
1035,3.0291973061240544e-07
1036,0.00924622535255355
1037,0.0003151734471968059
1038,0.004076423256678512
1039,1.019486697269827e-05
1040,0.005948429353598659
1041,0.0032424556472181254
1042,0.0019449979883570231
1043,0.00018902188949115423
1044,1.3789336916446623e-05
1045,0.0007894870100120078
1046,6.505857567744613e-05
1047,2.9610603563128016e-08
1048,0.001527671161498864
1049,3.432221632082449e-05
1050,0.036596795044489636
1051,0.004428672906238132
1052,0.00026044575342043654
1053,1.0126656451612711e-05
1054,0.019219089158725958
1055,0.0033629388510547924
1056,5.6765156660716646e-06
1057,0.00013301038282519413
1058,3.203331607481888e-05
1059,0.0005382120423843295
1060,0.0008983023522335912
1061,0.006537844309734736
1062,0.00014038964135398241
1063,0.0023549193851509194
1064,0.00034626413102550733
1065,2.1738511647565698e-06
1066,4.500454549798492e-05
1067,2.2991216272632335e-05
1068,0.002358590651431819
1069,1.1152638930196286e-05
1070,2.9846514930243006e-06
1071,0.0009974562240953973
1072,6.815183834060179e-05
1073,0.0002949824678507724
1074,0.0010653019378247172
1075,0.001035698375827581
1076,0.01129769906867524
1077,0.0009941131429044238
1078,6.540723800450309e-05
1079,3.918305059560813e-06
1080,0.0656737519590703
1081,7.045317553343922e-05
1082,0.01974419051064531
1083,3.3595246003566035e-06
1084,5.143931247485816e-06
1085,0.002165229934678808
1086,0.02819375052448216
1087,0.020022406718789847
1088,1.0942828291807673e-05
1089,1.8201172956682028e-05
1090,4.988032183498373e-07
1091,3.4674793482478155e-05
1092,0.0035237935266264975
1093,0.034292905148181306
1094,0.01065689928045708
1095,0.00011922127756490886
1096,0.0003352968593298696
1097,0.0003299690603412304
1098,0.00012541595407969327
1099,0.0006765577168183772
1100,4.957954501375394e-05
1101,0.0005633442383003438
1102,0.0006782578295017326
1103,5.139216497728874e-06
1104,0.0030159854696966523
1105,0.0038660988890639523
1106,9.90494827452371e-06
1107,0.027748421349238165
1108,6.303979950360658e-05
1109,4.773300835974765e-05
1110,0.00014623894789092556
1111,0.00012711998001697415
1112,0.0007217664999774573
1113,9.655791194720708e-05
1114,0.0009901105690918522
1115,1.699211368849171e-05
1116,0.0004507865676473871
1117,6.355435459669894e-05
1118,0.00010438146542017977
1119,0.00011254123086836364
1120,1.6377173311951405e-05
1121,1.3176024188528193e-05
1122,0.001174554424051742
1123,0.00028923378119164914
1124,0.0009805595569479322
1125,7.108642719353566e-05
1126,0.0025692176560479026
1127,4.483652744229289e-05
1128,0.002417662705306949
1129,0.0005113522829968447
1130,6.916020456576849e-07
1131,0.0003589588101694033
1132,0.014170112794759646
1133,0.00447446262596374
